"762,432","712,062",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.275359492798604,-97.76383183943256,POINT (-97.763831839433 30.275359492799)
"586,130","278,789",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:19:19 PM,2023 Jan 05 04:12:24 PM,30.2234805098114,-97.70846278796505,POINT (-97.708462787965 30.223480509811)
"791,389","802,272",P1,Square,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Aug 22 03:58:00 PM,,,2024 Aug 30 12:44:54 PM,2025 Jan 13 09:15:54 PM,30.453550752457577,-97.80869341290472,POINT (-97.808693412905 30.453550752458)
"165,086","134,689",R7-201P,TOW-AWAY ZONE,Sign Post,,Regulatory,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 21 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Mar 28 06:16:23 PM,30.342639570728814,-97.68973390463825,POINT (-97.689733904638 30.342639570729)
"576,629","271,782",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.25819428242647,-97.71967589411018,POINT (-97.71967589411 30.258194282426)
"213,204","187,218",D3-1,TANTARA DR,Street Name,,SIGN_GUIDE,Street Name,E,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.44915048410548,-97.7655365490809,POINT (-97.765536549081 30.449150484105)
"262,481","202,858",,,Sign Post,,SIGN_POLE,,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 18 12:00:00 AM,2022 Oct 20 09:23:54 PM,2022 Nov 01 12:48:27 PM,30.29429753958092,-97.6262260491148,POINT (-97.626226049115 30.294297539581)
"694,412","612,214",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Oct 04 02:28:08 PM,30.25044778789865,-97.76930334405245,POINT (-97.769303344052 30.250447787899)
"646,565","602,134",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 03 08:42:58 PM,30.191469931341217,-97.90822440118929,POINT (-97.908224401189 30.191469931341)
"213,702","187,641",D3-1,PINEY POINT DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.450062165295403,-97.77744102545958,POINT (-97.77744102546 30.450062165295)
"685,747","609,376",R3-7R,RIGHT LANE MUST TURN RIGHT,Sign Post,,SIGN_REGULATORY,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.260598159496748,-97.75846688360107,POINT (-97.758466883601 30.260598159497)
"662,518","605,661",Non-MUTCD,WESTGATE BLVD,Wayfinding,,SIGN_GUIDE,Uncategorized,NW,2.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.191171382078537,-97.8335407818304,POINT (-97.83354078183 30.191171382079)
"230,279","193,390",D3-1,CANDLESTICK PL,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.423549142135386,-97.69100474965308,POINT (-97.691004749653 30.423549142135)
"732,984","706,588",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.29893781871974,-97.7333535931008,POINT (-97.733353593101 30.29893781872)
"645,207","602,237",D3-1,CHERISSE DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18834064535146,-97.92049881417356,POINT (-97.920498814174 30.188340645351)
"577,792","273,041",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.279681908807927,-97.72228290956512,POINT (-97.722282909565 30.279681908808)
"230,725","195,263",D3-1,ARMAGH DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 14 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.355851088072345,-97.60293262766498,POINT (-97.602932627665 30.355851088072)
"662,997","605,787",D3-1,TAYLORCREST DR,Sign Post,,SIGN_GUIDE,Street Name,NE,1.0,1.0,1.0,QC Complete,,2022 Oct 28 12:42:00 PM,,2021 Jan 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 30 03:31:33 PM,30.208988265034627,-97.8759367479824,POINT (-97.875936747982 30.208988265035)
"169,342","137,788",R10-14aT,STOP ON FLASHING RED THEN PROCEED IF CLEAR,Signal Post,,Regulatory,Traffic Signal,NE,2.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Apr 20 02:57:50 PM,30.307598231113,-97.69644694169352,POINT (-97.696446941694 30.307598231113)
"628,165","613,459",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 10 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 03 08:29:37 PM,30.216671705636344,-97.6903376263514,POINT (-97.690337626351 30.216671705636)
"584,142","280,351",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:19:19 PM,2023 Jan 05 04:21:18 PM,30.27783979467716,-97.7166434807041,POINT (-97.716643480704 30.277839794677)
"668,778","619,033",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 06 07:57:16 PM,30.208340033834947,-97.7923740029435,POINT (-97.792374002943 30.208340033835)
"59,995","35,782",Non-MUTCD,PAY TO PARK ATX PAYSTATION,Sign Post,,SIGN_GUIDE,Uncategorized,E,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Oct 05 11:01:40 PM,30.28907596377215,-97.7319170848146,POINT (-97.731917084815 30.289075963772)
"208,851","187,820",W14-2a,NO OUTLET,Sign Post,,SIGN_WARNING,Cross Section,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Aug 31 04:24:02 PM,30.442247693786204,-97.75400465596007,POINT (-97.75400465596 30.442247693786)
"162,607","133,590",R7-9A,NO PARKING FIRE STATION RIGHT ARROW,Sign Post,,Regulatory,Bicycle,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Aug 31 04:24:02 PM,30.317359596315104,-97.69065199913648,POINT (-97.690651999136 30.317359596315)
"74,365","36,367",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.29295501218755,-97.73118711412774,POINT (-97.731187114128 30.292955012188)
"645,566","602,404",D3-1,SHAVANO DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.1830295062679,-97.85832318305408,POINT (-97.858323183054 30.183029506268)
"685,971","609,516",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Uncategorized,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.26761631440421,-97.77616444369684,POINT (-97.776164443697 30.267616314404)
"754,322","701,247",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.279479627440185,-97.7741142977579,POINT (-97.774114297758 30.27947962744)
"745,872","707,294",R8-3,NO PARKING RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.31002758819092,-97.74629050545217,POINT (-97.746290505452 30.310027588191)
"787,567","800,072",P1,,Sign Post,10 ft,SIGN_POLE,,,1.0,1.0,1.0,QC Complete,Install,2024 Jul 18 04:22:00 PM,,,2024 Aug 02 12:55:33 PM,2024 Dec 16 09:28:04 PM,30.232065222792293,-97.76343692201036,POINT (-97.76343692201 30.232065222792)
"632,414","616,585",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.244075729150254,-97.73613482975998,POINT (-97.73613482976 30.24407572915)
"543,517","269,387",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 24 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:28:26 PM,30.34575860176606,-97.77199685049597,POINT (-97.771996850496 30.345758601766)
"733,595","701,508",D3-1,SPRING LN,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 20 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.301586870069457,-97.76340527398406,POINT (-97.763405273984 30.301586870069)
"751,431","710,232",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 04 06:08:15 PM,30.289553243727468,-97.7415227653116,POINT (-97.741522765312 30.289553243727)
"747,723","709,885",Non-MUTCD,PARK ATX PAYSTATION,Sign Post,,SIGN_GUIDE,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.290607843577767,-97.7490660860289,POINT (-97.749066086029 30.290607843578)
"75,391","39,128",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.270699049201205,-97.74154537813676,POINT (-97.741545378137 30.270699049201)
"540,716","267,765",D3-1,ROCKLEDGE DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2023 Jan 03 08:17:56 PM,2023 Mar 28 06:16:23 PM,30.35448540820548,-97.76136596534222,POINT (-97.761365965342 30.354485408205)
"663,570","621,946",D3-1,S 1ST ST,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.19561341874796,-97.78893778472364,POINT (-97.788937784724 30.195613418748)
"681,845","607,777",W14-1aL,NO OUTLET,Street Light Post,,SIGN_WARNING,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Dec 06 09:50:01 PM,30.273871268188586,-97.81943320567278,POINT (-97.819433205673 30.273871268189)
"721,583","698,341",D3-1,LAKELAND DR,Street Name,,SIGN_GUIDE,Street Name,W,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.34028698933224,-97.76080152343678,POINT (-97.760801523437 30.340286989332)
"748,560","710,312",R8-3,NO PARKING BOTH ARROWS,Street Light Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.287350196309227,-97.74147779854654,POINT (-97.741477798547 30.287350196309)
"742,385","704,397",R7-21a,15 MIN AT ANY TIME CUSTOMER SERVICE ZONE RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.30812110885237,-97.75013440772338,POINT (-97.750134407723 30.308121108852)
"176,878","137,938",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Oct 06 07:57:16 PM,30.31848407363348,-97.68009395515344,POINT (-97.680093955153 30.318484073633)
"664,069","606,075",W3-1,STOP AHEAD,Street Light Post,,SIGN_WARNING,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Dec 06 09:50:01 PM,30.22198080747891,-97.86348571734358,POINT (-97.863485717344 30.221980807479)
"727,598","704,617",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,N,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.30260322746648,-97.73571931497224,POINT (-97.735719314972 30.302603227466)
"724,248","699,416",R10-6,STOP HERE ON RED,Sign Post,,SIGN_REGULATORY,Traffic Signal,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 20 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.313210583426,-97.70493285278938,POINT (-97.704932852789 30.313210583426)
"652,175","617,661",R7-2,NO PARKING 8AM-5PM MON-FRI RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 16 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.14570156713288,-97.80476470714748,POINT (-97.804764707147 30.145701567133)
"745,445","702,576",D3-1,BELLVUE AVE,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.31436119325359,-97.7396820858329,POINT (-97.739682085833 30.314361193254)
"647,741","602,929",D3-1,RANCHO ALTO DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 29 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.147522045917203,-97.84240323350237,POINT (-97.842403233502 30.147522045917)
"750,521","711,659",R7-22L,PAY TO PARK BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2024 May 07 07:20:54 PM,30.28707328108708,-97.74641902396571,POINT (-97.746419023966 30.287073281087)
"805,244","806,687",W14-2,NO OUTLET,No Outlet,30 x 30 in,SIGN_WARNING,,E,1.0,1.0,1.0,QC Complete,Install,2025 Feb 07 04:53:00 PM,,,2025 Feb 14 01:36:51 PM,2025 Feb 27 08:55:00 PM,30.14266032258709,-97.77113090135548,POINT (-97.771130901355 30.142660322587)
"214,444","189,141",D3-1,COUNTRY KNOLL,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 06:16:23 PM,30.4307859365126,-97.79612312013472,POINT (-97.796123120135 30.430785936513)
"739,854","710,628",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.298755900639524,-97.7421426029868,POINT (-97.742142602987 30.29875590064)
"172,199","138,270",R7-201P,TOW-AWAY ZONE,Sign Post,,Regulatory,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 21 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.33394597106566,-97.69309289561576,POINT (-97.693092895616 30.333945971066)
"646,795","602,389",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 03 08:42:58 PM,30.183489334397688,-97.85677985151104,POINT (-97.856779851511 30.183489334398)
"258,096","200,783",D3-1,OAK HOLLOW DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 16 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.371566688688613,-97.70544226549087,POINT (-97.705442265491 30.371566688689)
"72,539","35,781",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.28904676160416,-97.73210559817242,POINT (-97.732105598172 30.289046761604)
"794,696","604,028",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2024 Oct 10 06:35:00 PM,,,2024 Oct 11 12:45:45 PM,2024 Oct 14 05:46:54 PM,30.235871429136047,-97.84613897690176,POINT (-97.846138976902 30.235871429136)
"594,826","594,714",R7-22R,Pay To Park Right Arrow,"85: REGULATORY, ''Pay To Park Right Arrow'', Ground-Mount, 15 x 21, (R7-22R)",15 x 21,SIGN_REGULATORY,Parking,S,1.0,1.0,1.0,QC Complete,Outlier,2023 May 04 07:08:00 PM,,,2023 May 31 05:47:31 PM,2023 Aug 22 06:17:01 PM,30.26347300512393,-97.76760791146238,POINT (-97.767607911462 30.263473005124)
"671,783","603,688",D3-1,JOE TANNER LN,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.233890752974283,-97.85780877180292,POINT (-97.857808771803 30.233890752974)
"68,173","40,044",R7-20,PAY TO PARK HOURS MON-FRI 8AM-4PM SAT 11AM-4PM LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Dec 04 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.27002512277364,-97.73595541696037,POINT (-97.73595541696 30.270025122774)
"632,331","616,551",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Mar 12 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.24047150019653,-97.7460340296256,POINT (-97.746034029626 30.240471500197)
"555,373","272,540",D3-1,BROOKVIEW RD,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 07 12:00:00 AM,2023 Jan 04 01:51:39 PM,2023 Mar 28 06:16:23 PM,30.29459849383824,-97.70947857392208,POINT (-97.709478573922 30.294598493838)
"782,340","804,536",R7-201P,TOW AWAY ZONE SYMBOL,Tow Away Zone Symbol,10 x 15 in,SIGN_REGULATORY,,N,1.0,1.0,1.0,QC Complete,Install,2024 Jun 22 02:40:00 PM,,,2024 Jul 09 02:27:32 PM,2025 Feb 06 04:50:30 PM,30.24664303295616,-97.75309845750324,POINT (-97.753098457503 30.246643032956)
"580,987","276,784",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:12:24 PM,30.25713354336986,-97.7361425989832,POINT (-97.736142598983 30.25713354337)
"170,211","138,188",D3-1,DALEVIEW DR,Street Name,,Guide,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 21 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.36858104343589,-97.73567139755804,POINT (-97.735671397558 30.368581043436)
"226,322","194,910",D3-1,CANTARRA DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 14 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.39492362550064,-97.61867886174224,POINT (-97.618678861742 30.394923625501)
"233,369","190,556",,,Sign Post,,SIGN_POLE,,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:06:25 PM,2022 Nov 01 12:48:27 PM,30.37751113106097,-97.75353445189116,POINT (-97.753534451891 30.377511131061)
"258,628","202,122",D3-1,CONRAD ST,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,3.0,1.0,QC Complete,,,,2021 Oct 16 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.36057043723839,-97.7018311535991,POINT (-97.701831153599 30.360570437238)
"728,913","705,008",D3-1,E 43RD ST,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.30414636689197,-97.72508579541524,POINT (-97.725085795415 30.304146366892)
"204,085","185,260",D3-1,RATTLESNAKE TRL,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 06 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.50089237742755,-97.7472245623428,POINT (-97.747224562343 30.500892377428)
"540,135","267,519",D3-1,THORNCLIFFE DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2023 Jan 03 08:17:56 PM,2023 Mar 28 06:16:23 PM,30.351215708483856,-97.75859757807844,POINT (-97.758597578078 30.351215708484)
"530,644","267,182",D3-1,MCNEIL DR,Street Name,,SIGN_GUIDE,Street Name,W,2.0,2.0,1.0,QC Complete,,,,2021 Oct 23 12:00:00 AM,2023 Jan 03 06:55:48 PM,2023 Mar 28 06:16:23 PM,30.39224281978365,-97.83546199191416,POINT (-97.835461991914 30.392242819784)
"219,821","190,043",Non-MUTCD,NO SOLICITING,Sign Post,,SIGN_GUIDE,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Oct 05 11:01:40 PM,30.390078296193018,-97.76178077094488,POINT (-97.761780770945 30.390078296193)
"629,186","607,826",D3-1,LAURIE LN,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 16 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 05 11:01:40 PM,30.13684242290445,-97.762836157915,POINT (-97.762836157915 30.136842422904)
"257,033","195,621",D3-1,MUSKET VALLEY TR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 15 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.37235164142196,-97.64811030363734,POINT (-97.648110303637 30.372351641422)
"547,321","270,264",,,Sign Post,,SIGN_POLE,,,1.0,4.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2023 Jan 03 08:28:02 PM,2023 Jan 05 04:34:17 PM,30.27889163572604,-97.72095718919532,POINT (-97.720957189195 30.278891635726)
"736,634","707,332",D3-1,N LAMAR BLVD,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.306283252954067,-97.74255436906756,POINT (-97.742554369068 30.306283252954)
"68,300","39,879",R8-3a,NO PARKING VALET PARKING ONLY LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Dec 04 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Apr 19 09:26:52 PM,30.269746009699183,-97.73709410508732,POINT (-97.737094105087 30.269746009699)
"566,695","277,820",D4-1,PARALLEL PARKING ONLY LEFT ARROW,Sign Post,,SIGN_GUIDE,General Service Sign,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:00:52 PM,2023 Apr 19 05:49:24 PM,30.195976871694107,-97.7421155568896,POINT (-97.74211555689 30.195976871694)
"792,310","135,352",R2-5bP,NEIGHBORHOOD,Neighborhood,,SIGN_REGULATORY,Speed Limit,N,1.0,1.0,1.0,QC Complete,,2021 Dec 03 08:44:00 AM,,,2024 Sep 10 12:53:04 PM,2024 Sep 10 12:53:04 PM,30.34971237212288,-97.71901541183496,POINT (-97.719015411835 30.349712372123)
"661,272","604,958",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Jan 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Oct 04 01:54:28 PM,30.202687375034856,-97.85231767038854,POINT (-97.852317670389 30.202687375035)
"219,075","188,794",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 09:01:31 PM,2022 Oct 31 04:51:03 PM,30.42782619641193,-97.80451920587888,POINT (-97.804519205879 30.427826196412)
"228,686","194,414",R7-1,NO PARKING ANY TIME RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 13 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.404297483789616,-97.62797293533818,POINT (-97.627972935338 30.40429748379)
"639,862","600,609",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.184532511453973,-97.85618440427768,POINT (-97.856184404278 30.184532511454)
"716,435","696,960",W14-1aR,NO OUTLET,Sign Post,,SIGN_WARNING,Cross Section,SW,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.336530910397688,-97.77970572104007,POINT (-97.77970572104 30.336530910398)
